Date,Name,Type,StrikePrice,ExpiryDay,Price,ClosePrice,LowPrice,HighPrice,OpenPrice
2016-09-01,NIFTY,PE,8500,2016-09-29 00:00:00,,33.15,28.85,36.9,30.5
2016-09-02,NIFTY,PE,8500,2016-09-29 00:00:00,,26.15,24.5,35.3,35.3
2016-09-06,NIFTY,PE,8500,2016-09-29 00:00:00,,13.1,12.3,20.7,19.75
2016-09-07,NIFTY,PE,8500,2016-09-29 00:00:00,,13.75,9.65,14.85,11.95
2016-09-08,NIFTY,PE,8500,2016-09-29 00:00:00,,11.4,10.7,14.4,12.45
2016-09-09,NIFTY,PE,8500,2016-09-29 00:00:00,,13.95,10.95,15.4,10.95
2016-09-12,NIFTY,PE,8500,2016-09-29 00:00:00,,38.2,25.95,40.8,31.0
2016-09-14,NIFTY,PE,8500,2016-09-29 00:00:00,,27.8,25.7,41.25,38.25
2016-09-15,NIFTY,PE,8500,2016-09-29 00:00:00,,23.55,21.65,34.2,26.6
2016-09-30,NIFTY,PE,8300,2016-10-27 00:00:00,,53.95,48.45,81.55,70.0
2016-10-03,NIFTY,PE,8300,2016-10-27 00:00:00,,24.15,23.4,49.2,45.7
2016-10-04,NIFTY,PE,8300,2016-10-27 00:00:00,,18.5,16.8,24.15,22.85
2016-10-05,NIFTY,PE,8300,2016-10-27 00:00:00,,18.6,14.6,21.5,15.2
2016-10-06,NIFTY,PE,8300,2016-10-27 00:00:00,,18.85,12.85,33.0,33.0
2016-10-07,NIFTY,PE,8300,2016-10-27 00:00:00,,16.3,15.55,21.8,16.0
2016-10-10,NIFTY,PE,8300,2016-10-27 00:00:00,,10.55,9.75,13.15,13.0
2016-10-13,NIFTY,PE,8300,2016-10-27 00:00:00,,24.9,12.8,32.25,12.8
2016-10-14,NIFTY,PE,8300,2016-10-27 00:00:00,,16.75,15.3,23.7,22.1
2016-10-17,NIFTY,PE,8300,2016-10-27 00:00:00,,22.85,13.2,26.1,14.6
2016-10-30,NIFTY,PE,8300,2016-11-24 00:00:00,,39.15,33.0,41.55,33.0
2016-11-01,NIFTY,PE,8300,2016-11-24 00:00:00,,34.75,28.7,39.3,35.5
2016-11-02,NIFTY,PE,8300,2016-11-24 00:00:00,,56.2,46.35,61.9,46.4
2016-11-03,NIFTY,PE,8300,2016-11-24 00:00:00,,56.95,47.9,63.9,58.65
2016-11-04,NIFTY,PE,8300,2016-11-24 00:00:00,,73.0,52.25,86.0,59.95
2016-11-07,NIFTY,PE,8300,2016-11-24 00:00:00,,53.3,42.65,60.0,48.55
2016-11-08,NIFTY,PE,8300,2016-11-24 00:00:00,,45.3,38.25,57.75,47.0
2016-11-09,NIFTY,PE,8300,2016-11-24 00:00:00,,56.15,42.6,204.25,84.2
2016-11-10,NIFTY,PE,8300,2016-11-24 00:00:00,,25.9,18.5,40.35,40.35
2016-11-11,NIFTY,PE,8300,2016-11-24 00:00:00,,98.3,38.0,106.3,49.8
2016-11-15,NIFTY,PE,8300,2016-11-24 00:00:00,,210.15,103.75,224.25,135.0
2016-11-30,NIFTY,PE,7900,2016-12-29 00:00:00,,41.85,40.1,64.0,56.5
2016-12-01,NIFTY,PE,7900,2016-12-29 00:00:00,,51.45,35.0,53.3,35.0
2016-12-02,NIFTY,PE,7900,2016-12-29 00:00:00,,72.5,51.9,76.0,61.35
2016-12-05,NIFTY,PE,7900,2016-12-29 00:00:00,,54.15,51.5,79.0,74.5
2016-12-06,NIFTY,PE,7900,2016-12-29 00:00:00,,49.25,40.75,53.85,51.35
2016-12-07,NIFTY,PE,7900,2016-12-29 00:00:00,,54.05,36.35,61.0,42.75
2016-12-08,NIFTY,PE,7900,2016-12-29 00:00:00,,26.25,23.6,38.2,37.0
2016-12-09,NIFTY,PE,7900,2016-12-29 00:00:00,,21.4,19.9,26.0,22.0
2016-12-12,NIFTY,PE,7900,2016-12-29 00:00:00,,32.9,21.05,36.4,21.75
2016-12-13,NIFTY,PE,7900,2016-12-29 00:00:00,,24.3,22.5,33.3,31.8
2016-12-14,NIFTY,PE,7900,2016-12-29 00:00:00,,31.35,22.2,34.45,22.2
2016-12-15,NIFTY,PE,7900,2016-12-29 00:00:00,,22.85,4.65,39.0,38.95
2016-12-30,NIFTY,PE,7900,2017-01-25 00:00:00,,43.8,39.35,53.15,53.15
2017-01-02,NIFTY,PE,7900,2017-01-25 00:00:00,,39.0,34.15,49.2,39.25
2017-01-03,NIFTY,PE,7900,2017-01-25 00:00:00,,37.05,30.0,45.0,36.15
2017-01-04,NIFTY,PE,7900,2017-01-25 00:00:00,,33.75,32.0,37.4,34.8
2017-01-05,NIFTY,PE,7900,2017-01-25 00:00:00,,18.7,17.65,29.75,28.0
2017-01-06,NIFTY,PE,7900,2017-01-25 00:00:00,,17.15,13.6,18.6,18.55
2017-01-09,NIFTY,PE,7900,2017-01-25 00:00:00,,16.35,14.45,18.55,16.85
2017-01-10,NIFTY,PE,7900,2017-01-25 00:00:00,,10.5,9.8,14.2,14.1
2017-01-11,NIFTY,PE,7900,2017-01-25 00:00:00,,6.45,6.0,8.1,6.8
2017-01-12,NIFTY,PE,7900,2017-01-25 00:00:00,,4.9,4.5,6.65,5.6
2017-01-13,NIFTY,PE,7900,2017-01-25 00:00:00,,4.25,3.55,8.0,4.4
2017-01-16,NIFTY,PE,7900,2017-01-25 00:00:00,,2.95,2.65,4.55,3.65
2017-01-31,NIFTY,PE,8300,2017-02-23 00:00:00,,51.25,42.0,55.5,42.0
2017-02-01,NIFTY,PE,8300,2017-02-23 00:00:00,,14.95,13.55,61.0,45.4
2017-02-02,NIFTY,PE,8300,2017-02-23 00:00:00,,12.7,11.0,16.5,15.75
2017-02-03,NIFTY,PE,8300,2017-02-23 00:00:00,,9.0,8.5,13.9,12.75
2017-02-06,NIFTY,PE,8300,2017-02-23 00:00:00,,6.45,5.4,8.0,6.2
2017-02-07,NIFTY,PE,8300,2017-02-23 00:00:00,,6.65,6.15,7.9,6.15
2017-02-08,NIFTY,PE,8300,2017-02-23 00:00:00,,5.15,4.65,7.95,6.75
2017-02-09,NIFTY,PE,8300,2017-02-23 00:00:00,,4.6,3.85,7.65,4.0
2017-02-10,NIFTY,PE,8300,2017-02-23 00:00:00,,3.55,3.2,4.4,3.5
2017-02-13,NIFTY,PE,8300,2017-02-23 00:00:00,,2.7,2.5,4.0,3.15
2017-02-14,NIFTY,PE,8300,2017-02-23 00:00:00,,2.65,2.35,3.05,2.4
2017-02-15,NIFTY,PE,8300,2017-02-23 00:00:00,,3.15,2.35,3.8,2.55
2017-02-28,NIFTY,PE,8600,2017-03-30 00:00:00,,39.75,36.15,44.35,36.95
2017-03-01,NIFTY,PE,8600,2017-03-30 00:00:00,,29.35,26.75,38.0,38.0
2017-03-02,NIFTY,PE,8600,2017-03-30 00:00:00,,32.65,20.8,36.15,25.8
2017-03-03,NIFTY,PE,8600,2017-03-30 00:00:00,,30.0,28.0,38.45,29.1
2017-03-06,NIFTY,PE,8600,2017-03-30 00:00:00,,22.75,21.95,28.45,26.55
2017-03-07,NIFTY,PE,8600,2017-03-30 00:00:00,,23.2,20.0,24.8,20.0
2017-03-08,NIFTY,PE,8600,2017-03-30 00:00:00,,24.5,22.0,32.95,22.0
2017-03-09,NIFTY,PE,8600,2017-03-30 00:00:00,,25.25,21.65,30.75,30.2
2017-03-10,NIFTY,PE,8600,2017-03-30 00:00:00,,21.5,17.8,25.2,22.15
2017-03-14,NIFTY,PE,8600,2017-03-30 00:00:00,,4.7,4.05,15.3,15.3
2017-03-15,NIFTY,PE,8600,2017-03-30 00:00:00,,4.4,3.9,5.0,4.85
2017-03-31,NIFTY,PE,8900,2017-04-27 00:00:00,,32.8,29.4,34.2,31.9
2017-04-03,NIFTY,PE,8900,2017-04-27 00:00:00,,17.35,16.6,30.75,29.3
2017-04-05,NIFTY,PE,8900,2017-04-27 00:00:00,,14.65,13.7,18.6,15.8
2017-04-06,NIFTY,PE,8900,2017-04-27 00:00:00,,12.95,12.2,20.0,20.0
2017-04-07,NIFTY,PE,8900,2017-04-27 00:00:00,,17.9,12.45,19.1,17.0
2017-04-10,NIFTY,PE,8900,2017-04-27 00:00:00,,13.65,10.8,16.95,15.3
2017-04-11,NIFTY,PE,8900,2017-04-27 00:00:00,,9.5,8.35,16.0,14.0
2017-04-12,NIFTY,PE,8900,2017-04-27 00:00:00,,11.15,8.3,16.3,9.5
2017-04-13,NIFTY,PE,8900,2017-04-27 00:00:00,,12.15,9.0,12.8,10.35
2017-04-17,NIFTY,PE,8900,2017-04-27 00:00:00,,10.35,9.5,15.4,15.0
2017-04-28,NIFTY,PE,9000,2017-05-25 00:00:00,,21.9,18.0,23.3,22.4
2017-05-02,NIFTY,PE,9000,2017-05-25 00:00:00,,19.75,16.75,27.5,18.15
2017-05-03,NIFTY,PE,9000,2017-05-25 00:00:00,,20.25,16.65,22.3,17.0
2017-05-04,NIFTY,PE,9000,2017-05-25 00:00:00,,15.25,14.45,19.7,15.65
2017-05-05,NIFTY,PE,9000,2017-05-25 00:00:00,,20.6,15.6,23.55,15.6
2017-05-08,NIFTY,PE,9000,2017-05-25 00:00:00,,13.7,12.55,18.05,17.6
2017-05-09,NIFTY,PE,9000,2017-05-25 00:00:00,,11.2,9.8,14.15,12.85
2017-05-10,NIFTY,PE,9000,2017-05-25 00:00:00,,7.6,7.25,10.0,9.55
2017-05-11,NIFTY,PE,9000,2017-05-25 00:00:00,,6.0,5.15,7.75,5.55
2017-05-12,NIFTY,PE,9000,2017-05-25 00:00:00,,5.65,5.0,6.85,5.0
2017-05-15,NIFTY,PE,9000,2017-05-25 00:00:00,,3.75,3.55,5.4,4.2
2017-05-31,NIFTY,PE,9300,2017-06-29 00:00:00,,30.2,27.2,35.2,31.35
2017-06-01,NIFTY,PE,9300,2017-06-29 00:00:00,,25.85,24.85,33.75,32.35
2017-06-02,NIFTY,PE,9300,2017-06-29 00:00:00,,20.35,17.55,22.25,20.75
2017-06-05,NIFTY,PE,9300,2017-06-29 00:00:00,,16.05,14.4,21.8,21.8
2017-06-06,NIFTY,PE,9300,2017-06-29 00:00:00,,17.15,13.5,18.65,15.0
2017-06-07,NIFTY,PE,9300,2017-06-29 00:00:00,,14.75,13.5,17.85,16.3
2017-06-08,NIFTY,PE,9300,2017-06-29 00:00:00,,15.15,12.05,16.55,13.0
2017-06-09,NIFTY,PE,9300,2017-06-29 00:00:00,,11.8,11.2,18.7,15.8
2017-06-12,NIFTY,PE,9300,2017-06-29 00:00:00,,15.2,13.6,16.4,15.0
2017-06-13,NIFTY,PE,9300,2017-06-29 00:00:00,,13.75,8.1,14.35,12.15
2017-06-14,NIFTY,PE,9300,2017-06-29 00:00:00,,10.5,9.35,14.6,11.45
2017-06-15,NIFTY,PE,9300,2017-06-29 00:00:00,,11.35,9.6,13.35,9.75
2017-06-30,NIFTY,PE,9200,2017-07-27 00:00:00,,29.65,27.05,42.0,34.5
2017-07-03,NIFTY,PE,9200,2017-07-27 00:00:00,,15.6,14.45,28.65,28.65
2017-07-04,NIFTY,PE,9200,2017-07-27 00:00:00,,14.55,13.3,18.5,13.9
2017-07-05,NIFTY,PE,9200,2017-07-27 00:00:00,,12.45,12.05,15.0,13.05
2017-07-06,NIFTY,PE,9200,2017-07-27 00:00:00,,9.45,7.7,12.3,11.4
2017-07-07,NIFTY,PE,9200,2017-07-27 00:00:00,,7.9,7.2,10.35,10.35
2017-07-10,NIFTY,PE,9200,2017-07-27 00:00:00,,5.15,4.45,6.4,5.7
2017-07-11,NIFTY,PE,9200,2017-07-27 00:00:00,,5.3,4.15,5.5,4.3
2017-07-12,NIFTY,PE,9200,2017-07-27 00:00:00,,4.3,4.05,5.45,5.15
2017-07-13,NIFTY,PE,9200,2017-07-27 00:00:00,,4.3,3.6,4.55,3.6
2017-07-14,NIFTY,PE,9200,2017-07-27 00:00:00,,3.95,3.25,4.4,3.25
2017-07-17,NIFTY,PE,9200,2017-07-27 00:00:00,,2.8,2.6,3.45,2.95
2017-07-31,NIFTY,PE,9800,2017-08-31 00:00:00,,43.55,41.0,51.8,51.8
2017-08-01,NIFTY,PE,9800,2017-08-31 00:00:00,,37.25,35.25,45.5,42.55
2017-08-02,NIFTY,PE,9800,2017-08-31 00:00:00,,39.0,33.15,43.1,34.95
2017-08-03,NIFTY,PE,9800,2017-08-31 00:00:00,,42.2,36.55,46.3,42.2
2017-08-04,NIFTY,PE,9800,2017-08-31 00:00:00,,29.6,25.55,46.35,43.3
2017-08-07,NIFTY,PE,9800,2017-08-31 00:00:00,,28.45,25.05,40.9,32.4
2017-08-08,NIFTY,PE,9800,2017-08-31 00:00:00,,47.0,25.7,59.15,27.65
2017-08-09,NIFTY,PE,9800,2017-08-31 00:00:00,,67.4,49.6,73.35,50.05
2017-08-10,NIFTY,PE,9800,2017-08-31 00:00:00,,88.85,62.9,114.35,79.9
2017-08-11,NIFTY,PE,9800,2017-08-31 00:00:00,,145.5,112.1,164.95,120.1
2017-08-14,NIFTY,PE,9800,2017-08-31 00:00:00,,100.4,89.2,123.8,123.7
2017-08-16,NIFTY,PE,9800,2017-08-31 00:00:00,,61.15,59.7,117.6,93.65
2017-08-31,NIFTY,PE,9600,2017-09-28 00:00:00,,32.45,30.5,46.35,46.35
2017-09-01,NIFTY,PE,9600,2017-09-28 00:00:00,,22.8,21.6,32.35,30.6
2017-09-04,NIFTY,PE,9600,2017-09-28 00:00:00,,37.65,22.8,51.3,25.0
2017-09-05,NIFTY,PE,9600,2017-09-28 00:00:00,,30.75,28.0,39.75,33.8
2017-09-06,NIFTY,PE,9600,2017-09-28 00:00:00,,33.75,31.05,41.2,38.25
2017-09-07,NIFTY,PE,9600,2017-09-28 00:00:00,,28.8,25.3,33.1,26.65
2017-09-08,NIFTY,PE,9600,2017-09-28 00:00:00,,27.7,24.45,32.45,25.75
2017-09-11,NIFTY,PE,9600,2017-09-28 00:00:00,,15.5,13.3,20.5,19.7
2017-09-12,NIFTY,PE,9600,2017-09-28 00:00:00,,9.45,8.5,13.4,12.45
2017-09-13,NIFTY,PE,9600,2017-09-28 00:00:00,,10.45,8.2,11.05,10.8
2017-09-14,NIFTY,PE,9600,2017-09-28 00:00:00,,8.0,7.6,10.8,10.8
2017-09-15,NIFTY,PE,9600,2017-09-28 00:00:00,,7.25,6.1,10.5,9.9
2017-09-29,NIFTY,PE,9500,2017-10-26 00:00:00,,40.15,28.2,42.6,40.85
2017-10-03,NIFTY,PE,9500,2017-10-26 00:00:00,,26.55,20.15,31.65,26.95
2017-10-04,NIFTY,PE,9500,2017-10-26 00:00:00,,17.6,14.8,27.1,26.0
2017-10-05,NIFTY,PE,9500,2017-10-26 00:00:00,,16.5,13.6,17.85,16.6
2017-10-06,NIFTY,PE,9500,2017-10-26 00:00:00,,9.6,9.05,16.0,15.0
2017-10-09,NIFTY,PE,9500,2017-10-26 00:00:00,,8.0,7.2,9.8,8.0
2017-10-10,NIFTY,PE,9500,2017-10-26 00:00:00,,6.75,6.25,7.65,6.75
2017-10-11,NIFTY,PE,9500,2017-10-26 00:00:00,,11.9,4.9,15.05,5.55
2017-10-12,NIFTY,PE,9500,2017-10-26 00:00:00,,5.65,5.1,10.9,9.2
2017-10-13,NIFTY,PE,9500,2017-10-26 00:00:00,,5.55,3.35,5.8,4.75
2017-10-16,NIFTY,PE,9500,2017-10-26 00:00:00,,4.25,3.3,5.0,5.0
2017-10-31,NIFTY,PE,10000,2017-11-30 00:00:00,,39.65,37.0,42.35,37.0
2017-11-01,NIFTY,PE,10000,2017-11-30 00:00:00,,26.7,24.5,36.15,36.15
2017-11-02,NIFTY,PE,10000,2017-11-30 00:00:00,,25.35,23.75,28.55,26.95
2017-11-03,NIFTY,PE,10000,2017-11-30 00:00:00,,23.7,22.0,28.7,24.7
2017-11-06,NIFTY,PE,10000,2017-11-30 00:00:00,,24.6,20.3,27.35,26.0
2017-11-07,NIFTY,PE,10000,2017-11-30 00:00:00,,30.35,21.0,33.6,21.3
2017-11-08,NIFTY,PE,10000,2017-11-30 00:00:00,,32.0,26.65,34.95,29.4
2017-11-09,NIFTY,PE,10000,2017-11-30 00:00:00,,25.65,23.0,35.0,28.25
2017-11-10,NIFTY,PE,10000,2017-11-30 00:00:00,,26.95,21.4,33.85,26.2
2017-11-13,NIFTY,PE,10000,2017-11-30 00:00:00,,33.65,22.4,35.95,26.1
2017-11-14,NIFTY,PE,10000,2017-11-30 00:00:00,,32.3,25.2,36.0,36.0
2017-11-15,NIFTY,PE,10000,2017-11-30 00:00:00,,46.05,34.0,53.95,35.0
2017-11-30,NIFTY,PE,9900,2017-12-28 00:00:00,,36.6,25.8,40.5,28.6
2017-12-01,NIFTY,PE,9900,2017-12-28 00:00:00,,69.15,31.75,73.85,35.15
2017-12-04,NIFTY,PE,9900,2017-12-28 00:00:00,,64.7,55.85,77.85,67.5
2017-12-05,NIFTY,PE,9900,2017-12-28 00:00:00,,64.5,56.65,84.0,66.2
2017-12-06,NIFTY,PE,9900,2017-12-28 00:00:00,,82.05,66.0,86.0,75.0
2017-12-07,NIFTY,PE,9900,2017-12-28 00:00:00,,45.2,41.45,77.55,77.55
2017-12-08,NIFTY,PE,9900,2017-12-28 00:00:00,,28.8,27.55,40.35,38.05
2017-12-11,NIFTY,PE,9900,2017-12-28 00:00:00,,24.6,22.95,27.95,26.0
2017-12-12,NIFTY,PE,9900,2017-12-28 00:00:00,,37.1,23.9,39.65,24.25
2017-12-13,NIFTY,PE,9900,2017-12-28 00:00:00,,49.35,26.8,54.4,39.15
2017-12-14,NIFTY,PE,9900,2017-12-28 00:00:00,,45.8,36.3,71.9,36.3
2017-12-15,NIFTY,PE,9900,2017-12-28 00:00:00,,24.5,18.4,26.85,25.45
2017-12-29,NIFTY,PE,10200,2018-01-25 00:00:00,,37.8,35.65,42.35,39.75
2018-01-01,NIFTY,PE,10200,2018-01-25 00:00:00,,42.65,35.0,44.55,42.9
2018-01-02,NIFTY,PE,10200,2018-01-25 00:00:00,,47.85,37.35,55.35,39.0
2018-01-03,NIFTY,PE,10200,2018-01-25 00:00:00,,44.35,32.4,47.2,43.25
2018-01-04,NIFTY,PE,10200,2018-01-25 00:00:00,,32.55,30.75,46.2,40.0
2018-01-05,NIFTY,PE,10200,2018-01-25 00:00:00,,23.45,21.2,30.25,30.0
2018-01-08,NIFTY,PE,10200,2018-01-25 00:00:00,,18.2,16.3,19.65,19.55
2018-01-09,NIFTY,PE,10200,2018-01-25 00:00:00,,16.15,15.6,19.9,16.35
2018-01-10,NIFTY,PE,10200,2018-01-25 00:00:00,,15.7,15.15,18.85,15.9
2018-01-11,NIFTY,PE,10200,2018-01-25 00:00:00,,11.85,10.6,17.7,16.85
2018-01-12,NIFTY,PE,10200,2018-01-25 00:00:00,,7.7,7.35,16.1,10.0
2018-01-15,NIFTY,PE,10200,2018-01-25 00:00:00,,5.15,4.8,6.35,6.35
2018-01-31,NIFTY,PE,10700,2018-02-22 00:00:00,,54.55,52.25,66.45,64.25
2018-02-01,NIFTY,PE,10700,2018-02-22 00:00:00,,40.0,28.5,89.6,50.1
2018-02-02,NIFTY,PE,10700,2018-02-22 00:00:00,,115.25,55.25,125.0,59.45
2018-02-05,NIFTY,PE,10700,2018-02-22 00:00:00,,141.45,120.25,188.7,175.45
2018-02-06,NIFTY,PE,10700,2018-02-22 00:00:00,,264.65,206.7,436.0,347.5
2018-02-07,NIFTY,PE,10700,2018-02-22 00:00:00,,293.65,213.25,307.5,227.35
2018-02-08,NIFTY,PE,10700,2018-02-22 00:00:00,,201.45,163.9,286.0,282.85
2018-02-09,NIFTY,PE,10700,2018-02-22 00:00:00,,273.95,256.55,341.8,334.25
2018-02-12,NIFTY,PE,10700,2018-02-22 00:00:00,,204.95,192.35,259.5,240.1
2018-02-14,NIFTY,PE,10700,2018-02-22 00:00:00,,226.0,160.15,261.6,179.9
2018-02-15,NIFTY,PE,10700,2018-02-22 00:00:00,,174.35,117.65,212.35,194.0
2018-02-28,NIFTY,PE,10200,2018-03-28 00:00:00,,51.95,46.05,66.0,58.15
2018-03-01,NIFTY,PE,10200,2018-03-28 00:00:00,,62.7,47.4,67.75,55.25
2018-03-05,NIFTY,PE,10200,2018-03-28 00:00:00,,86.85,50.0,109.85,50.0
2018-03-06,NIFTY,PE,10200,2018-03-28 00:00:00,,131.75,59.2,144.0,75.0
2018-03-07,NIFTY,PE,10200,2018-03-28 00:00:00,,152.6,124.75,161.65,148.1
2018-03-08,NIFTY,PE,10200,2018-03-28 00:00:00,,106.15,91.05,157.95,134.9
2018-03-09,NIFTY,PE,10200,2018-03-28 00:00:00,,112.25,77.05,122.85,89.0
2018-03-12,NIFTY,PE,10200,2018-03-28 00:00:00,,45.95,43.7,77.65,55.0
2018-03-13,NIFTY,PE,10200,2018-03-28 00:00:00,,44.0,30.85,55.1,55.1
2018-03-14,NIFTY,PE,10200,2018-03-28 00:00:00,,40.65,38.1,63.6,50.0
2018-03-15,NIFTY,PE,10200,2018-03-28 00:00:00,,46.9,37.1,53.9,38.0
2018-03-28,NIFTY,PE,9800,2018-04-26 00:00:00,,64.05,55.0,69.65,60.0
2018-04-02,NIFTY,PE,9800,2018-04-26 00:00:00,,36.45,34.4,58.85,58.5
2018-04-03,NIFTY,PE,9800,2018-04-26 00:00:00,,31.15,29.9,44.95,40.9
2018-04-04,NIFTY,PE,9800,2018-04-26 00:00:00,,54.05,26.85,59.0,29.0
2018-04-05,NIFTY,PE,9800,2018-04-26 00:00:00,,22.35,21.25,38.45,38.45
2018-04-06,NIFTY,PE,9800,2018-04-26 00:00:00,,21.25,16.55,25.3,16.55
2018-04-09,NIFTY,PE,9800,2018-04-26 00:00:00,,16.1,15.1,21.85,18.7
2018-04-10,NIFTY,PE,9800,2018-04-26 00:00:00,,13.15,12.1,15.8,15.0
2018-04-11,NIFTY,PE,9800,2018-04-26 00:00:00,,11.85,11.0,15.55,11.75
2018-04-12,NIFTY,PE,9800,2018-04-26 00:00:00,,9.6,8.15,13.75,11.2
2018-04-30,NIFTY,PE,10400,2018-05-31 00:00:00,,41.35,39.7,49.75,47.85
2018-05-02,NIFTY,PE,10400,2018-05-31 00:00:00,,45.0,36.5,52.8,36.5
2018-05-03,NIFTY,PE,10400,2018-05-31 00:00:00,,49.55,43.5,59.2,47.25
2018-05-04,NIFTY,PE,10400,2018-05-31 00:00:00,,58.0,52.6,62.5,54.8
2018-05-07,NIFTY,PE,10400,2018-05-31 00:00:00,,45.2,43.5,56.85,54.0
2018-05-08,NIFTY,PE,10400,2018-05-31 00:00:00,,46.8,36.6,54.6,40.0
2018-05-09,NIFTY,PE,10400,2018-05-31 00:00:00,,42.8,39.85,51.95,44.0
2018-05-10,NIFTY,PE,10400,2018-05-31 00:00:00,,46.6,37.95,50.7,37.95
2018-05-11,NIFTY,PE,10400,2018-05-31 00:00:00,,30.3,29.2,45.0,41.15
2018-05-14,NIFTY,PE,10400,2018-05-31 00:00:00,,28.5,25.05,32.7,31.85
2018-05-15,NIFTY,PE,10400,2018-05-31 00:00:00,,18.5,9.15,30.0,29.05
2018-05-31,NIFTY,PE,10400,2018-06-28 00:00:00,,53.0,50.5,67.35,63.05
2018-06-01,NIFTY,PE,10400,2018-06-28 00:00:00,,55.7,47.65,61.0,51.95
2018-06-04,NIFTY,PE,10400,2018-06-28 00:00:00,,73.6,41.5,79.0,41.5
2018-06-05,NIFTY,PE,10400,2018-06-28 00:00:00,,65.75,58.45,82.0,76.0
2018-06-06,NIFTY,PE,10400,2018-06-28 00:00:00,,41.15,38.1,71.85,59.2
2018-06-07,NIFTY,PE,10400,2018-06-28 00:00:00,,27.35,22.9,32.4,32.35
2018-06-08,NIFTY,PE,10400,2018-06-28 00:00:00,,30.05,26.85,37.5,31.25
2018-06-11,NIFTY,PE,10400,2018-06-28 00:00:00,,22.9,19.2,27.9,25.0
2018-06-12,NIFTY,PE,10400,2018-06-28 00:00:00,,17.1,15.65,25.0,19.0
2018-06-13,NIFTY,PE,10400,2018-06-28 00:00:00,,14.8,12.65,16.25,13.5
2018-06-14,NIFTY,PE,10400,2018-06-28 00:00:00,,10.95,10.05,18.0,18.0
2018-06-15,NIFTY,PE,10400,2018-06-28 00:00:00,,9.4,8.6,16.35,11.15
2018-06-29,NIFTY,PE,10400,2018-07-26 00:00:00,,52.8,51.1,83.65,83.65
2018-07-02,NIFTY,PE,10400,2018-07-26 00:00:00,,58.4,51.2,78.2,51.2
2018-07-03,NIFTY,PE,10400,2018-07-26 00:00:00,,43.65,41.6,67.25,58.95
2018-07-04,NIFTY,PE,10400,2018-07-26 00:00:00,,33.45,31.9,53.35,44.9
2018-07-05,NIFTY,PE,10400,2018-07-26 00:00:00,,31.2,26.85,37.7,33.05
2018-07-06,NIFTY,PE,10400,2018-07-26 00:00:00,,25.25,21.0,39.8,30.75
2018-07-09,NIFTY,PE,10400,2018-07-26 00:00:00,,15.55,15.0,21.0,20.95
2018-07-10,NIFTY,PE,10400,2018-07-26 00:00:00,,12.4,11.0,13.0,11.8
2018-07-11,NIFTY,PE,10400,2018-07-26 00:00:00,,14.25,11.8,14.8,14.05
2018-07-12,NIFTY,PE,10400,2018-07-26 00:00:00,,10.7,9.05,11.5,11.0
2018-07-13,NIFTY,PE,10400,2018-07-26 00:00:00,,8.9,8.2,10.05,9.95
2018-07-16,NIFTY,PE,10400,2018-07-26 00:00:00,,8.95,7.0,9.55,8.05
2018-07-31,NIFTY,PE,11100,2018-08-30 00:00:00,,62.3,60.1,82.0,70.95
2018-08-01,NIFTY,PE,11100,2018-08-30 00:00:00,,59.2,54.2,66.0,64.05
2018-08-02,NIFTY,PE,11100,2018-08-30 00:00:00,,74.85,62.1,77.0,62.1
2018-08-03,NIFTY,PE,11100,2018-08-30 00:00:00,,46.1,44.25,67.65,64.55
2018-08-06,NIFTY,PE,11100,2018-08-30 00:00:00,,41.4,35.35,45.85,44.2
2018-08-07,NIFTY,PE,11100,2018-08-30 00:00:00,,39.25,33.25,47.25,39.8
2018-08-08,NIFTY,PE,11100,2018-08-30 00:00:00,,31.2,30.0,41.75,36.7
2018-08-09,NIFTY,PE,11100,2018-08-30 00:00:00,,27.45,25.0,30.95,30.9
2018-08-10,NIFTY,PE,11100,2018-08-30 00:00:00,,30.2,26.0,31.85,26.35
2018-08-13,NIFTY,PE,11100,2018-08-30 00:00:00,,36.8,29.85,41.1,36.65
2018-08-14,NIFTY,PE,11100,2018-08-30 00:00:00,,25.15,23.4,33.6,33.55
2018-08-16,NIFTY,PE,11100,2018-08-30 00:00:00,,27.3,23.0,32.35,30.1
2018-08-31,NIFTY,PE,11400,2018-09-27 00:00:00,,47.05,39.85,56.95,56.8
2018-09-03,NIFTY,PE,11400,2018-09-27 00:00:00,,63.85,37.8,72.45,37.8
2018-09-04,NIFTY,PE,11400,2018-09-27 00:00:00,,81.25,60.25,88.5,67.55
2018-09-05,NIFTY,PE,11400,2018-09-27 00:00:00,,90.9,77.7,126.85,90.0
2018-09-06,NIFTY,PE,11400,2018-09-27 00:00:00,,75.5,66.05,114.0,86.35
2018-09-07,NIFTY,PE,11400,2018-09-27 00:00:00,,57.9,54.2,95.4,77.85
2018-09-10,NIFTY,PE,11400,2018-09-27 00:00:00,,99.0,65.15,105.0,70.0
2018-09-11,NIFTY,PE,11400,2018-09-27 00:00:00,,165.0,93.45,172.2,101.6
2018-09-12,NIFTY,PE,11400,2018-09-27 00:00:00,,109.15,101.2,182.8,149.8
2018-09-14,NIFTY,PE,11400,2018-09-27 00:00:00,,52.8,50.3,83.8,80.0
2018-09-17,NIFTY,PE,11400,2018-09-27 00:00:00,,97.35,63.15,108.45,75.0
2018-09-28,NIFTY,PE,10600,2018-10-25 00:00:00,,83.3,53.45,103.85,60.05
